date,review_roaster,coffee,rating,link,Roaster Location:,Coffee Origin:,Roast Level:,Agtron:,Est. Price:,Review Date:,Aroma:,Body:,Flavor:,Aftertaste:,With Milk:,Acidity/Structure:,Acidity:
2024-01-04,Bonfire Coffee Company,Ethiopia Nano Challa Cold Brew,94,https://www.coffeereview.com/review/ethiopia-nano-challa-cold-brew/,"Carbondale, Colorado","Jimma Zone, Oromia State, Ethiopia",NA,0/0,$18.99/50 ounces,July 2020,,9,9,8,9,9,
2024-01-04,Klatch Coffee,Ethiopia Washed Guji Anasora Cold Brew,93,https://www.coffeereview.com/review/ethiopia-washed-guji-anasora-cold-brew/,"Los Angeles, California",Ethiopia,NA,0/0,$20.00/Four 12-ounce bottles,July 2020,,9,9,8,9,8,
2024-01-04,States Coffee & Mercantile,Cold Brew,93,https://www.coffeereview.com/review/cold-brew-6/,"Martinez, California",Colombia; Guatemala,NA,0/0,$4.00/12-ounce bottle; $20.00/6-pack,July 2020,,9,9,8,9,8,
2024-01-04,Stumptown Coffee Roasters,Guji Cold Brew,93,https://www.coffeereview.com/review/guji-cold-brew/,"Portland, Oregon","Guji Zone, Oromia region, southern Ethiopia",NA,0/0,$4.59/10.5-ounce bottle,July 2020,,8,9,8,9,9,
2024-01-04,Topeca Coffee,Crushable Nitro Cold Brew,93,https://www.coffeereview.com/review/crushable-nitro-cold-brew/,"Tulsa, Oklahoma",El Salvador; Brazil,NA,0/0,$13.99/Four 8.4-ounce cans,July 2020,,9,9,8,9,8,
2024-01-04,GK Coffee,Brazil Ipanema Black Edition A-41 Red Cherry,94,https://www.coffeereview.com/review/brazil-ipanema-black-edition-a-41-red-cherry/,"Yilan, Taiwan","Ipanema, Brazil",NA,0/0,NT $200/150 ml. bottle,July 2020,,9,9,9,8,9,
2024-01-04,Equator Coffees,Cold Coffee,92,https://www.coffeereview.com/review/cold-coffee/,"San Rafael, California",Sumatra; Kenya; Colombia,NA,0/0,$46.50/12 9.5-ounce cans,July 2020,,8,9,8,9,8,
2024-01-04,Magnolia Coffee,Jade Nitro Espresso Cold Brew,92,https://www.coffeereview.com/review/jade-nitro-espresso-cold-brew/,"Charlotte, North Carolina",Brazil; Uganda; Colombia; El Salvador; Ethiopia,NA,0/0,$18.00/4-12-ounce bottles; 32 ounces/$12; 64-ounces/$20.00,July 2020,,8,9,8,9,8,
2024-01-04,modcup coffee,Instant Karma,90,https://www.coffeereview.com/review/instant-karma/,"Jersey City, New Jersey",Brazil; Bali; Ethiopia,NA,0/0,$3.00/sachet (plus one donated),July 2020,8,8,8,8,,8,
2024-01-04,Columbia Street Roastery,40-Hour Ethiopia Girma Eshetu,93,https://www.coffeereview.com/review/40-hour-ethiopia-girma-eshetu/,"Champaign, Illinois","Bita Genet District, Keffa Zone, southwestern Ethiopia",Medium-Light,56/72,$15.00/20 ounces (2 types),July 2020,9,9,9,8,,8,
2024-01-04,Atom Coffee Roasters,Costa Rica Hacienda Tobosi Copey Villa Sarchi Black Honey,94,https://www.coffeereview.com/review/costa-rica-hacienda-tobosi-copey-villa-sarchi-black-honey/,"Douliou City, Taiwan","Tobosi, Cartago Province, Costa Rica",Medium-Light,52/70,NT $450/220 grams,July 2020,9,9,9,8,,9,
2024-01-04,Atom Coffee Roasters,Atom Blend,90,https://www.coffeereview.com/review/atom-blend/,"Douliou City, Taiwan",Brazil; Guatemala; Ethiopia; Indonesia,Medium,45/60,NT $300/220 grams,July 2020,8,8,8,8,8,,
2024-01-04,modcup coffee,Sudan Rume,94,https://www.coffeereview.com/review/sudan-rume/,"Jersey City, New Jersey","Valle del Cauca growing region, Colombia",Light,62/80,$30.00/6 ounces,June 2020,9,9,9,8,,9,
2024-01-04,modcup coffee,Ethiopia Sidama Keramo Village,94,https://www.coffeereview.com/review/ethiopia-sidama-keramo-village/,"Jersey City, New Jersey","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,60/76,$25.00/12 ounces,June 2020,9,9,9,8,,9,
2024-01-04,Hala Tree Kona Coffee,Red Bourbon Natural Exclusive Reserve,95,https://www.coffeereview.com/review/red-bourbon-natural-exclusive-reserve/,"Captain Cook, Hawaii","North Kona growing district, “Big Island” of Hawaii",Medium-Light,58/76,$38.00/8 ounces,June 2020,9,9,10,8,,9,
2024-01-04,Temple Coffee Roasters,Nano Genji Agaro Gera,94,https://www.coffeereview.com/review/nano-genji-agaro-gera/,"Sacramento, California","Agaro Gera, Jimma Zone, Oromia State, Ethiopia",Medium,52/68,$21.00/12 ounces,June 2020,9,9,9,8,,9,
2024-01-04,Revel Coffee,Sumatra Pantan Musara,94,https://www.coffeereview.com/review/sumatra-pantan-musara-3/,"Billings, Montana","Aceh Province, Sumatra, Indonesia",Medium-Light,58/74,$21.00/12 ounces,June 2020,9,9,9,8,,9,
2024-01-04,Rhetoric Coffee,Quadratic Wizard Blend,93,https://www.coffeereview.com/review/quadratic-wizard-blend/,"Berkeley, California",Brazil; Colombia; Ethiopia,Medium,52/68,$16.00/12 ounces,June 2020,9,9,9,8,,8,
2024-01-04,Revel Coffee,Colombia Nariño,93,https://www.coffeereview.com/review/colombia-narino/,"Billings, Montana","Nariño Department, southern Colombia",Medium-Light,54/72,$17.00/12 ounces,June 2020,9,8,9,8,,9,
2024-01-04,Amavida Coffee Roasters,Honey Peru Huabal,93,https://www.coffeereview.com/review/honey-peru-huabal/,"Santa Rosa Beach, Florida","Huabal, Peru",Medium-Light,58/74,$20.00/12 ounces,June 2020,9,8,9,9,8,,
2024-01-04,Kakalove Cafe,Kitten Q Espresso Blend,93,https://www.coffeereview.com/review/kitten-q-espresso-blend/,"Chia-Yi, Taiwan",Ethiopia; Nicaragua,Medium,50/68,NT $225/8 ounces,June 2020,9,8,9,8,9,,
2024-01-04,Rhetoric Coffee,Hoyt’s Crossing,92,https://www.coffeereview.com/review/hoyts-crossing/,"Berkeley, California",El Salvador; Peru,Medium,50/64,$13.50/12 ounces,June 2020,9,8,9,8,,8,
2024-01-04,Temple Coffee Roasters,Peru Elvis Rafael Single-Origin Espresso,92,https://www.coffeereview.com/review/peru-elvis-rafael-single-origin-espresso/,"Sacramento, California","El Diamante, Jaén, Peru",Medium,47/63,$19.00/12 ounces,June 2020,9,8,8,8,9,,
2024-01-04,Rhetoric Coffee,Black Dragon Dark Roast,90,https://www.coffeereview.com/review/black-dragon-dark-roast/,"Berkeley, California",Brazil; Costa Rica,Medium,45/61,$10.00/12 ounces,June 2020,8,8,8,8,,8,
2024-01-04,Paradise Roasters,Kona Classic Black Rock Farm,94,https://www.coffeereview.com/review/kona-classic-black-rock-farm/,"Minneapolis, Minnesota","Kona, Big Island of Hawai’i",Medium,52/68,$18.95/4 ounces,June 2020,9,9,9,8,,9,
2024-01-04,Dragonfly Coffee Roasters,Ethiopian Yirgacheffe Natural,94,https://www.coffeereview.com/review/ethiopian-yirgacheffe-natural/,"Henderson, Nevada","Yirgacheffe growing region, southern Ethiopia",Medium-Light,58/76,$20.00/12 ounces,June 2020,9,9,9,8,,9,
2024-01-04,States Coffee & Mercantile,Colombia Cauca At’e,94,https://www.coffeereview.com/review/colombia-cauca-ate/,"Martinez, California","Paéz, Cauca Department, Colombia",Medium-Light,60/78,$12.00/8 ounces,June 2020,9,9,9,8,,9,
2024-01-04,Paradise Roasters,Sumatra Pantan Musara,94,https://www.coffeereview.com/review/sumatra-pantan-musara-2/,"Minneapolis, Minnesota","Pantan Musara, Gayo, Sumatra, Indonesia",Medium-Light,54/72,$24.95/12 ounces,June 2020,9,9,9,8,,9,
2024-01-04,Kakalove Cafe,Sumatra Gayo G1 Triple-Picked Lot 005,94,https://www.coffeereview.com/review/sumatra-gayo-g1-triple-picked-lot-005/,"Chia-Yi, Taiwan","Aceh Province, Sumatra, Indonesia",Medium-Light,56/74,NT $225/8 ounces,June 2020,9,9,9,8,,9,
2024-01-04,States Coffee & Mercantile,Guatemala Guaya’B Coop,92,https://www.coffeereview.com/review/guatemala-guayab-coop/,"Martinez, California","Huehuetenango, Guatemala",Medium-Light,59/77,$12.00/8 ounces,June 2020,8,9,9,8,,8,
2024-01-04,Kakalove Cafe,Kakalove Taiwan Natural SL34 Alishan Ching-Ye Farm,92,https://www.coffeereview.com/review/kakalove-taiwan-natural-sl34-lishan-ching-ye-farm/,"Chia-Yi, Taiwan","Alishan, Chia-Yi City, Taiwan",Medium-Light,54/72,NT $400/4 ounces,June 2020,9,8,9,8,,8,
2024-01-04,JBC Coffee Roasters,Nano Genji #4 Espresso,96,https://www.coffeereview.com/review/ethiopia-nano-genjo-4-espresso/,"Madison, Wisconsin","Agaro Gera, Jimma Zone, Oromia State, Ethiopia",Medium-Light,56/74,$18.75/12 ounces,June 2020,9,9,9,9,10,,
2024-01-04,JBC Coffee Roasters,Ignacio Quintero Colombia,95,https://www.coffeereview.com/review/ignacio-quintero-colombia/,"Madison, Wisconsin","Inza, Cauca Department, Colombia",Medium-Light,58/78,$18.00/12 ounces,June 2020,9,9,9,9,,9,
2024-01-04,JBC Coffee Roasters,Bella Carmona Guatemala,93,https://www.coffeereview.com/review/bella-carmona-guatemala-3/,"Madison, Wisconsin","Antigua growing region, Guatemala",Medium-Light,56/74,$17.00/12 ounces,June 2020,9,9,9,8,,8,
2024-01-04,Difference Coffee,Esmeralda Estate Panama Geisha,94,https://www.coffeereview.com/review/esmeralda-estate-panama-geisha-2/,"London, England","Boquete growing region, western Panama",NA,0/0,£50.00/10 capsules,June 2020,9,8,9,9,9,,
2024-01-04,Bird Rock Coffee Roasters,Suyusama Colombia,93,https://www.coffeereview.com/review/suyusama-program/,"San Diego, California","Nariño, Colombia",Medium-Light,53/70,$19.00/12 ounces,June 2020,9,9,9,8,,8,
2024-01-04,Vennel Coffee,Ethiopia BergWu SP Series: Wuri Red Cherries 19/EXP02,92,https://www.coffeereview.com/review/ethiopia-bergwu-sp-series-wuri-red-cherries-19-exp02/,"Keelung, Taiwan","Gedeb District, Gedeo Zone, southern Ethiopia",Medium,50/66,NT $600/227 grams,June 2020,9,8,9,8,,8,
2024-01-04,De Clieu Coffee,Kenya AB Top,93,https://www.coffeereview.com/review/kenya-ab-top/,"Taipei, Taiwan",Kenya,Medium-Light,60/76,NT $400/8 ounces,June 2020,9,8,9,8,,9,
2024-01-04,Big Island Coffee Roasters,Ka’u Giant Maragogipe,94,https://www.coffeereview.com/review/kau-giant-maragogipe/,"Mountain View, Hawai'i","Ka’u growing region, Big Island of Hawai'i",Medium-Light,54/68,$35.00/10 ounces,June 2020,9,9,9,8,,9,
2024-01-04,Big Island Coffee Roasters,Wood Valley Single Estate Ka’u,93,https://www.coffeereview.com/review/wood-valley-single-estate-kau/,"Mountain View, Hawai'i","Ka’u growing region, Big Island of Hawai'i",Medium-Light,52/70,$30.00/10 ounces,June 2020,9,9,9,8,,8,
2024-01-04,Rusty's Hawaiian,Kona Maragogype,93,https://www.coffeereview.com/review/kona-maragogype/,"Pahala, Hawaii","Kona growing region, Big Island of Hawai'i",Medium,52/68,$35.00/7 ounces,June 2020,9,9,9,8,,8,
2024-01-04,Paradise Roasters,Organic Ethiopia Agaro-Nano Challa,94,https://www.coffeereview.com/review/organic-ethiopia-agaro-nano-challa/,"Minneapolis, Minnesota","Agaro Gera, Jimma Zone, Oromia State, Ethiopia",Medium-Light,58/74,$22.95/12 ounces,June 2020,9,9,9,8,,9,
2024-01-04,JBC Coffee Roasters,Kerinci Palompek Sumatra,94,https://www.coffeereview.com/review/kerinci-palompek-sumatra/,"Madison, Wisconsin","Jambi Province, Sumatra, Indonesia",Medium-Light,58/78,$17.80/12 ounces,June 2020,9,9,9,8,,9,
2024-01-04,Oak & Bond Coffee Company,Guatemala Vista Al Bosque,93,https://www.coffeereview.com/review/guatemala-vista-al-bosque/,"Charlotte, North Carolina","Huehuetenango, Guatemala",Medium,52/68,$19.00/12 ounces,June 2020,9,9,9,8,,8,
2024-01-04,Oak & Bond Coffee Company,Session Blend,92,https://www.coffeereview.com/review/session-blend/,"Charlotte, North Carolina",Guatemala; Ethiopia,Medium-Light,52/70,$17.50/12 ounces,June 2020,9,8,9,8,,8,
2024-01-04,Hala Tree Kona Coffee,Peaberry Medium Roast,92,https://www.coffeereview.com/review/peaberry-medium-roast-3/,"Captain Cook, Hawaii","North Kona growing district, “Big Island” of Hawaii",Medium,52/68,$30.00/8 ounces,June 2020,9,8,9,8,,8,
2024-01-04,Mooju Coffee,Lover’s Quarrel,85,https://www.coffeereview.com/review/lovers-quarrel/,"Temecula, California","Bali, Indonesia",Medium,44/58,$14.99/12 ounces,June 2020,7,7,7,7,,7,
2024-01-04,GK Coffee,Kenya Embu Gicherori Factory AA Top,95,https://www.coffeereview.com/review/kenya-embu-gicherori-factory-aa-top/,"Yilan, Taiwan","Embu County, Kenya",Medium-Light,58/74,NT $580/200 grams,June 2020,9,9,10,9,,9,
2024-01-04,Fidalgo Coffee,9 Bar,92,https://www.coffeereview.com/review/9-bar/,"Burlington, Washington",Ethiopia; Guatemala,Medium-Light,53/71,$16.00/12 ounces,June 2020,8,9,9,8,,8,
2024-01-04,Kakalove Cafe,Colombia Huila Los Lagos Washed Geisha,92,https://www.coffeereview.com/review/colombia-huila-los-lagos-washed-geisha/,"Chia-Yi, Taiwan","Huila, Colombia",Medium-Light,56/72,NT $225/4 ounces,June 2020,9,8,9,8,,8,
2024-01-04,Paradise Roasters,Coffea Diversa Liberica Carbonic Maceration,93,https://www.coffeereview.com/review/coffea-diversa-liberica-carbonic-maceration/,"Minneapolis, Minnesota","Biollet, Costa Rica",Light,62/80,$19.95/12 ounces,June 2020,9,8,9,9,,8,
2024-01-04,JBC Coffee Roasters,Ethiopia Nano Genji #4,93,https://www.coffeereview.com/review/ethiopia-nano-genji-4/,"Madison, Wisconsin","Agaro Gera, Jimma Zone, Oromia State, Ethiopia",Medium-Light,60/78,$18.75/12 ounces,June 2020,9,9,9,8,,8,
2024-01-04,Hala Tree Kona Coffee,Red Bourbon Washed,93,https://www.coffeereview.com/review/red-bourbon-washed/,"Captain Cook, Hawaii","North Kona growing district, “Big Island” of Hawaii",Medium-Light,56/72,$33.00/8 ounces,June 2020,9,9,9,8,,8,
2024-01-04,Hala Tree Kona Coffee,Typica Natural,92,https://www.coffeereview.com/review/typica-natural/,"Captain Cook, Hawaii","Captain Cook, North Kona growing district, “Big Island” of Hawaii",Medium,52/68,$33.00/8 ounces,June 2020,9,8,9,8,,8,
2024-01-04,Corvus Coffee Roasters,Finca Kusillo Bolivia,93,https://www.coffeereview.com/review/finca-kusillo-bolivia/,"Denver, Colorado","Caranavi, Bolivia",Medium-Light,60/77,$20.00/12 ounces,May 2020,9,9,9,8,,8,
2024-01-04,Temple Coffee Roasters,Capital Cold Brew,92,https://www.coffeereview.com/review/capital-cold-brew/,"Sacramento, California",Brazil; Colombia; Rwanda; Democratic Republic of the Congo,Medium,52/67,$17.50/12 ounces,May 2020,9,8,9,8,,8,
2024-01-04,Yum China,Koffee Kool 001 (KK001),91,https://www.coffeereview.com/review/koffee-kool-001-kk001/,"Shanghai, China","Guatemala; Colombia; Brazil; Ethiopia; Yunnan, China",Medium,44/60,NA,May 2020,9,8,8,7,9,,
2024-01-04,Paradise Roasters,Colombia Finca Lord Baltimore Papayo,94,https://www.coffeereview.com/review/colombia-finca-lord-baltimore-papayo/,"Minneapolis, Minnesota","Pitalito, Huila Department, Colombia",Light,62/80,$24.95/12 ounces,May 2020,9,9,9,8,,9,
2024-01-04,Paradise Roasters,Hawai’i Ka’u Typica Anaerobic Washed,93,https://www.coffeereview.com/review/hawaii-kau-typica-anaerobic-washed/,"Minneapolis, Minnesota","Ka’u growing region, Big Island of Hawai’i",Medium-Light,58/74,$19.95/4 ounces,May 2020,9,9,9,8,,8,
2024-01-04,Press House Coffee,Lekali Estate Reserve Nepal,92,https://www.coffeereview.com/review/lekali-estate-reserve-nepal/,"Pittsburgh, Pennsylvania","Bhirkune Village, Nuwakot District, Nepal",Medium-Light,60/76,$24.00/12 ounces,May 2020,9,8,9,8,,8,
2024-01-04,Kona Roasted,"Gary & Valerie, Kona",92,https://www.coffeereview.com/review/gary-valerie-kona/,"Kailua-Kona, Hawai'i","South Kona growing region, Hawai’i",Medium,52/68,$36.00/12 ounces,May 2020,8,9,9,8,,8,
2024-01-04,Kona Roasted,"Salvador, Kona",91,https://www.coffeereview.com/review/salvador-kona/,"Kailua-Kona, Hawai'i","Kona growing region, Big Island of Hawai’i",Medium,46/62,$36.00/12 ounces,May 2020,8,8,9,8,,8,
2024-01-04,Thanksgiving Coffee Company,Mocha Java,96,https://www.coffeereview.com/review/mocha-java-11/,"Fort Bragg, California",Sumatra; Ethiopia,Medium,52/68,$14.50/12 ounces,May 2020,9,9,10,9,,9,
2024-01-04,Red Rooster Coffee Roaster,Ethiopia Shantawene Washed,96,https://www.coffeereview.com/review/ethiopia-shantawene-washed/,"Floyd, Virginia","idamo (also Sidama) growing region, southern Ethiopia",Medium-Light,60/78,$20.99/12 ounces,May 2020,9,9,10,9,,9,
2024-01-04,Greater Goods Coffee Roasters,Organic Suke Quto Ethiopia,95,https://www.coffeereview.com/review/organic-suke-quto-ethiopia/,"Austin, Texas","Guji Zone, Oromia Region, south-central Ethiopia",Medium-Light,56/74,$19.00/12 ounces,May 2020,9,9,10,8,,9,
2024-01-04,Kakalove Cafe,Kenya Tuikit Factory AA,95,https://www.coffeereview.com/review/kenya-tuikit-factory-aa/,"Chia-Yi, Taiwan","Bungoma, Kenya",Medium-Light,56/72,NT $300/8 ounces,May 2020,9,9,9,9,,9,
2024-01-04,Hula Daddy Kona Coffee,Karen J Kona Red Bourbon,94,https://www.coffeereview.com/review/karen-j-kona-red-bourbon/,"Holualoa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawaii",Medium-Light,58/80,$45.95/8 ounces (currently on sale for $36.76),May 2020,9,9,9,8,,9,
2024-01-04,Klatch Coffee,Abu Natural Panama Geisha,94,https://www.coffeereview.com/review/abu-natural-panama-geisha/,"Los Angeles, California","Boquete, Panama",Medium-Light,58/78,$34.95/6 ounces,May 2020,9,9,9,8,,9,
2024-01-04,Cloud City Coffee,Sumatra Lintong Triple-Picked Reserve,93,https://www.coffeereview.com/review/sumatra-lintong-triple-picked-reserve/,"Seattle, Washington","Lintong growing region, North Sumatra Province, Indonesia",Medium-Light,52/72,$18.00/12 ounces,May 2020,9,9,9,8,,8,
2024-01-04,modcup coffee,Colombia Finca Las Margaritas Natural Sudan Rume,94,https://www.coffeereview.com/review/colombia-finca-las-margaritas-natural-sudan-rume/,"Jersey City, New Jersey","Valle del Cauca growing region, Colombia",Medium-Light,55/73,$30.00/6 ounces,May 2020,8,9,9,8,,9,
2024-01-04,Paradise Roasters,Ecuador Finca Carolina Sidra,94,https://www.coffeereview.com/review/ecuador-finca-carolina-sidra/,"Minneapolis, Minnesota","Pinchincha, Ecuador",Medium-Light,60/78,$29.95/12 ounces,May 2020,9,9,9,8,,9,
2024-01-04,The WestBean Coffee Roasters,Ethiopia Konga,93,https://www.coffeereview.com/review/ethiopia-konga-4/,"San Diego, California","Yirgacheffe growing region, southern Ethiopia",Medium,52/68,$18.00/12 ounces,May 2020,9,9,9,8,,9,
2024-01-04,Plat Coffee Roastery,Gesha Village Single-Variety Gesha Special Selection,94,https://www.coffeereview.com/review/gesha-village-single-variety-gesha-special-selection/,"Hong Kong, China","Bench-Maji Zone, southern Ethiopia",Medium-Light,58/74,$30.00/8 ounces,May 2020,9,9,9,8,,9,
2024-01-04,Cafe Grumpy,DR Congo Muungano,93,https://www.coffeereview.com/review/dr-congo-muungano/,"Brooklyn, New York","South Kivu, Democratic Republic of the Congo",Medium-Light,56/72,$20.00/12 ounces,May 2020,9,9,9,8,,8,
2024-01-04,Durango Coffee Company,Colombian,93,https://www.coffeereview.com/review/colombian-5/,"Durango, Colorado","Valle de Cauca, Colombia",Medium-Light,56/76,$19.95/12 ounces,May 2020,9,9,9,8,,8,
2024-01-04,Magnolia Coffee,Magnolia Blend,93,https://www.coffeereview.com/review/magnolia-blend-2/,"Charlotte, North Carolina",Papua New Guinea; Costa Rica,Medium-Light,54/72,$15.00/12 ounces; $35.00/2 pounds,May 2020,9,9,9,8,,8,
2024-01-04,Temple Coffee Roasters,Rwanda Gatare Namasheke,93,https://www.coffeereview.com/review/rwanda-gatare-namasheke/,"Sacramento, California","Namasheke District, Western Province, Rwanda",Medium-Light,60/78,$19.00/12 ounces,May 2020,9,9,9,8,,8,
2024-01-04,Steady State Roasting Company,Indestec El Paraiso,94,https://www.coffeereview.com/review/indestec-el-paraiso/,"Carlsbad, California","Cauca, Colombia",Medium-Light,58/74,$29.00/12 ounces,May 2020,9,9,9,8,,9,
2024-01-04,Steady State Roasting Company,Monteblanco Cold Fermentation Geisha,94,https://www.coffeereview.com/review/monteblanco-cold-fermentation-geisha/,"Carlsbad, California","Huila, Colombia",Medium-Light,57/73,$29.00/12 ounces,May 2020,9,9,9,8,,9,
2024-01-04,Red Rooster Coffee Roaster,Funky Chicken,94,https://www.coffeereview.com/review/funky-chicken/,"Floyd, Virginia",Nicaragua; Colombia; East Timor,Medium,46/64,$13.99/12 ounces ($79.00/5 pounds),April 2020,9,9,9,8,,9,
2024-01-04,Peach Coffee Roasters,Dirty South,91,https://www.coffeereview.com/review/dirty-south/,"Johns Creek, Georgia",Colombia,Medium,46/62,$14.99/12 ounces,April 2020,9,9,8,7,,8,
2024-01-04,Indaba Coffee Roasters,Ten Anniversary Blend,93,https://www.coffeereview.com/review/ten-anniversary-blend/,"Spokane, Washington","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,59/77,$17.00/12 ounces,April 2020,9,9,9,8,,8,
2024-01-04,Red Rooster Coffee Roaster,4&20 French Roast,92,https://www.coffeereview.com/review/420-french-roast/,"Floyd, Virginia",Nicaragua; East Timor,Medium,45/65,$13.99/12 ounces ($79.00/5 pounds),April 2020,9,9,8,7,,8,
2024-01-04,modcup coffee,Seasonal Ethiopia Yirgacheffe Natural,91,https://www.coffeereview.com/review/19793/,"Jersey City, New Jersey","Yirgacheffe growing region, south-central Ethiopia",Light,62/80,$20.00/12 ounces,April 2020,9,8,9,7,,8,
2024-01-04,Red Rooster Coffee Roaster,Floyd Farmhouse Blend,90,https://www.coffeereview.com/review/floyd-farmhouse-blend/,"Floyd, Virginia",Colombia; Honduras; Rwanda,Medium-Light,56/72,$13.99/12 ounces,April 2020,8,8,8,8,,8,
2024-01-04,Paradise Roasters,Yemen Al-Obbarat,95,https://www.coffeereview.com/review/yemen-al-obbarat/,"Minneapolis, Minnesota","Al-Haimah, Yemen",Medium-Light,54/72,$49.95/4 ounces,April 2020,9,9,9,9,,9,
